Orthogroup	gbM	teM	unM	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_unM	percent_Unclassified	percent_Missing	cluster
N0.HOG0018130	19	1	13	12	0	45	0.256756756756757	0.0185185185185185	0.276595744680851	0.230769230769231	0	2
N0.HOG0018131	12	1	16	13	1	43	0.203389830508475	0.0181818181818182	0.192771084337349	0.26530612244898	0.0196078431372549	2
N0.HOG0018133	3	1	15	23	1	43	0.0405405405405405	0.0204081632653061	0.241935483870968	0.353846153846154	0.0204081632653061	2
N0.HOG0018134	28	1	6	8	2	45	0.622222222222222	0.0192307692307692	0.0769230769230769	0.114285714285714	0.0384615384615385	1
N0.HOG0018135	6	0	8	33	0	47	0.12	0	0.186046511627907	0.485294117647059	0	2
N0.HOG0018136	12	0	11	17	2	42	0.166666666666667	0	0.192982456140351	0.223684210526316	0.0377358490566038	2
N0.HOG0018138	13	2	13	15	0	43	0.173333333333333	0.0425531914893617	0.232142857142857	0.3	0	2
N0.HOG0018141	13	1	7	20	2	43	0.158536585365854	0.0188679245283019	0.107692307692308	0.408163265306122	0.0416666666666667	2
N0.HOG0018144	28	2	6	7	2	45	0.583333333333333	0.0363636363636364	0.107142857142857	0.142857142857143	0.0384615384615385	1
N0.HOG0018165	2	1	36	5	1	45	0.0384615384615385	0.0204081632653061	0.580645161290323	0.113636363636364	0.02	3
N0.HOG0018166	30	0	4	9	1	44	0.38961038961039	0	0.0754716981132075	0.163636363636364	0.0196078431372549	1
N0.HOG0018168	19	1	9	12	1	42	0.387755102040816	0.0188679245283019	0.1875	0.193548387096774	0.02	1
N0.HOG0018169	13	1	11	17	2	44	0.236363636363636	0.0181818181818182	0.161764705882353	0.274193548387097	0.0434782608695652	2
N0.HOG0018170	12	1	15	16	1	45	0.17910447761194	0.0212765957446809	0.180722891566265	0.326530612244898	0.0212765957446809	2
N0.HOG0018172	21	1	7	20	0	49	0.3	0.0188679245283019	0.0875	0.384615384615385	0	2
N0.HOG0018173	25	3	10	6	1	45	0.347222222222222	0.0588235294117647	0.238095238095238	0.105263157894737	0.0188679245283019	1
N0.HOG0018174	7	1	22	13	1	44	0.134615384615385	0.0204081632653061	0.275	0.2	0.0188679245283019	2
N0.HOG0018175	0	3	34	3	3	43	0	0.0612244897959184	0.80952380952381	0.0434782608695652	0.0555555555555556	3
N0.HOG0018176	26	2	5	13	3	49	0.509803921568627	0.04	0.108695652173913	0.2	0.0588235294117647	1
N0.HOG0018177	19	1	16	7	0	43	0.38	0.0185185185185185	0.271186440677966	0.12280701754386	0	1
N0.HOG0018179	16	0	15	11	2	44	0.340425531914894	0	0.185185185185185	0.186440677966102	0.0408163265306122	2
N0.HOG0018180	9	2	15	15	2	43	0.18	0.0434782608695652	0.1	0.267857142857143	0.0408163265306122	2
N0.HOG0018181	26	2	8	10	2	48	0.419354838709677	0.0425531914893617	0.0615384615384615	0.178571428571429	0.0384615384615385	1
N0.HOG0018182	0	1	37	4	1	43	0	0.0175438596491228	0.60655737704918	0.0754716981132075	0.0217391304347826	3
N0.HOG0018183	15	2	7	18	3	45	0.245901639344262	0.0384615384615385	0.0546875	0.243243243243243	0.0576923076923077	1
N0.HOG0018184	15	1	12	16	1	45	0.254237288135593	0.0178571428571429	0.114285714285714	0.280701754385965	0.0196078431372549	2
N0.HOG0018185	3	1	32	4	3	43	0.036144578313253	0.02	0.581818181818182	0.0833333333333333	0.0638297872340425	3
N0.HOG0018186	4	1	18	19	1	43	0.0888888888888889	0.0204081632653061	0.264705882352941	0.358490566037736	0.0181818181818182	2
N0.HOG0018187	32	2	4	7	3	48	0.56140350877193	0.0392156862745098	0.0579710144927536	0.12962962962963	0.0697674418604651	1
N0.HOG0018188	18	1	12	13	2	46	0.352941176470588	0.0212765957446809	0.210526315789474	0.295454545454545	0.0465116279069767	2
N0.HOG0018190	12	2	15	16	1	46	0.218181818181818	0.0363636363636364	0.214285714285714	0.253968253968254	0.0204081632653061	2
N0.HOG0018191	2	0	27	11	4	44	0.0425531914893617	0	0.177631578947368	0.261904761904762	0.0833333333333333	2
N0.HOG0018192	2	0	21	21	4	48	0.025	0	0.388888888888889	0.411764705882353	0.0851063829787234	2
N0.HOG0018193	10	3	12	20	1	46	0.192307692307692	0.0612244897959184	0.206896551724138	0.357142857142857	0.0188679245283019	2
N0.HOG0018194	14	2	7	21	0	44	0.304347826086957	0.0408163265306122	0.12280701754386	0.362068965517241	0	2
N0.HOG0018196	29	0	5	11	1	46	0.725	0	0.0757575757575758	0.166666666666667	0.0212765957446809	1
N0.HOG0018197	30	1	4	10	0	45	0.652173913043478	0.0192307692307692	0.0404040404040404	0.163934426229508	0	1
N0.HOG0018198	0	1	30	11	4	46	0	0.0178571428571429	0.238095238095238	0.255813953488372	0.0784313725490196	2
N0.HOG0018199	12	2	17	8	3	42	0.181818181818182	0.037037037037037	0.184782608695652	0.125	0.0652173913043478	2
N0.HOG0018201	9	1	12	16	2	40	0.115384615384615	0.02	0.16	0.275862068965517	0.0377358490566038	2
N0.HOG0018202	3	1	32	5	2	43	0.036144578313253	0.0192307692307692	0.727272727272727	0.0769230769230769	0.0377358490566038	3
N0.HOG0018204	9	4	13	17	2	45	0.1875	0.0784313725490196	0.288888888888889	0.261538461538462	0.0384615384615385	2
N0.HOG0018205	8	2	13	21	3	47	0.106666666666667	0.0392156862745098	0.216666666666667	0.4375	0.0652173913043478	2
N0.HOG0018206	5	0	29	13	0	47	0.0833333333333333	0	0.644444444444444	0.232142857142857	0	3
N0.HOG0018207	12	4	7	21	1	45	0.15	0.0769230769230769	0.170731707317073	0.295774647887324	0.0181818181818182	2
N0.HOG0018208	25	2	8	10	1	46	0.357142857142857	0.04	0.0601503759398496	0.12987012987013	0.0196078431372549	1
N0.HOG0018211	2	0	34	3	2	41	0.037037037037037	0	0.430379746835443	0.0416666666666667	0.0392156862745098	3
N0.HOG0018213	19	0	16	8	0	43	0.27536231884058	0	0.192771084337349	0.111111111111111	0	2
N0.HOG0018214	2	2	29	6	3	42	0.0344827586206897	0.0434782608695652	0.261261261261261	0.0967741935483871	0.0638297872340425	3
N0.HOG0018215	12	2	16	14	0	44	0.266666666666667	0.0392156862745098	0.380952380952381	0.297872340425532	0	2
N0.HOG0018216	4	0	25	9	2	40	0.0512820512820513	0	0.490196078431373	0.18	0.0476190476190476	3
N0.HOG0018217	25	0	11	10	3	49	0.423728813559322	0	0.234042553191489	0.151515151515152	0.0612244897959184	1
N0.HOG0018218	20	2	3	18	2	45	0.392156862745098	0.0357142857142857	0.0357142857142857	0.346153846153846	0.0425531914893617	1
N0.HOG0018219	1	1	29	6	5	42	0.0142857142857143	0.0204081632653061	0.467741935483871	0.12	0.0980392156862745	3
N0.HOG0018220	3	1	30	8	1	43	0.0566037735849057	0.0188679245283019	0.285714285714286	0.173913043478261	0.0208333333333333	2
N0.HOG0018221	7	2	15	17	2	43	0.0985915492957746	0.0392156862745098	0.223880597014925	0.242857142857143	0.04	2
N0.HOG0018222	13	1	9	21	3	47	0.178082191780822	0.0222222222222222	0.123287671232877	0.428571428571429	0.0625	2
N0.HOG0018223	6	0	19	16	5	46	0.0821917808219178	0	0.316666666666667	0.307692307692308	0.102040816326531	2
N0.HOG0018225	2	1	31	7	1	42	0.0277777777777778	0.0188679245283019	0.418918918918919	0.155555555555556	0.0227272727272727	3
N0.HOG0018226	13	0	11	17	1	42	0.173333333333333	0	0.215686274509804	0.257575757575758	0.0192307692307692	2
N0.HOG0018228	8	2	24	9	2	45	0.126984126984127	0.0408163265306122	0.296296296296296	0.138461538461538	0.0408163265306122	2
N0.HOG0018229	2	2	14	26	2	46	0.0444444444444444	0.0392156862745098	0.274509803921569	0.590909090909091	0.0392156862745098	2
N0.HOG0018232	16	3	6	21	1	47	0.280701754385965	0.0652173913043478	0.0967741935483871	0.368421052631579	0.0196078431372549	2
N0.HOG0018233	4	1	26	14	0	45	0.0769230769230769	0.0185185185185185	0.426229508196721	0.194444444444444	0	2
N0.HOG0018234	0	0	33	1	9	43	0	0	0.702127659574468	0.0138888888888889	0.18	3
N0.HOG0018236	11	2	15	17	2	47	0.180327868852459	0.0416666666666667	0.141509433962264	0.283333333333333	0.0416666666666667	2
N0.HOG0018240	10	1	7	26	1	45	0.172413793103448	0.0185185185185185	0.0864197530864197	0.366197183098592	0.0208333333333333	2
N0.HOG0018241	14	0	11	13	1	39	0.269230769230769	0	0.114583333333333	0.270833333333333	0.0212765957446809	2
N0.HOG0018242	3	1	12	29	1	46	0.0454545454545455	0.0185185185185185	0.169014084507042	0.568627450980392	0.0204081632653061	2
N0.HOG0018243	2	1	18	19	3	43	0.0317460317460317	0.0188679245283019	0.333333333333333	0.27536231884058	0.0625	2
N0.HOG0018244	22	1	10	10	0	43	0.431372549019608	0.0192307692307692	0.149253731343284	0.192307692307692	0	1
N0.HOG0018249	3	1	25	14	2	45	0.0517241379310345	0.0192307692307692	0.352112676056338	0.205882352941176	0.0392156862745098	2
N0.HOG0018250	32	1	9	6	2	50	0.711111111111111	0.02	0.140625	0.103448275862069	0.0384615384615385	1
N0.HOG0018252	0	0	40	0	1	41	0	0	0.588235294117647	0	0.0204081632653061	3
N0.HOG0018253	17	1	11	15	1	45	0.333333333333333	0.0192307692307692	0.157142857142857	0.1875	0.0192307692307692	1
N0.HOG0018254	6	1	19	17	3	46	0.136363636363636	0.0188679245283019	0.172727272727273	0.320754716981132	0.0625	2
N0.HOG0018255	0	2	39	2	0	43	0	0.0384615384615385	0.696428571428571	0.028169014084507	0	3
N0.HOG0018256	6	1	18	17	2	44	0.127659574468085	0.0188679245283019	0.327272727272727	0.333333333333333	0.0416666666666667	2
N0.HOG0018257	10	2	11	20	2	45	0.222222222222222	0.0416666666666667	0.142857142857143	0.416666666666667	0.0416666666666667	2
N0.HOG0018258	2	0	17	23	4	46	0.0392156862745098	0	0.361702127659574	0.5	0.0784313725490196	2
N0.HOG0018260	3	2	37	4	2	48	0.0625	0.0425531914893617	0.69811320754717	0.0754716981132075	0.0425531914893617	3
N0.HOG0018261	2	4	31	6	1	44	0.0392156862745098	0.0727272727272727	0.455882352941176	0.136363636363636	0.0212765957446809	3
N0.HOG0018262	3	0	33	2	3	41	0.0566037735849057	0	0.266129032258065	0.037037037037037	0.0576923076923077	3
N0.HOG0018264	34	0	4	7	1	46	0.641509433962264	0	0.0754716981132075	0.101449275362319	0.02	1
N0.HOG0018265	27	0	7	9	2	45	0.58695652173913	0	0.104477611940299	0.145161290322581	0.0363636363636364	1
N0.HOG0018267	25	1	5	16	0	47	0.337837837837838	0.0178571428571429	0.0961538461538462	0.372093023255814	0	2
N0.HOG0018268	11	0	24	7	1	43	0.139240506329114	0	0.19047619047619	0.132075471698113	0.0204081632653061	2
N0.HOG0018269	3	1	24	16	2	46	0.0588235294117647	0.0204081632653061	0.205128205128205	0.219178082191781	0.0363636363636364	2
N0.HOG0018270	20	1	5	16	1	43	0.392156862745098	0.0204081632653061	0.0961538461538462	0.307692307692308	0.0208333333333333	1
N0.HOG0018271	12	0	20	13	0	45	0.244897959183673	0	0.408163265306122	0.188405797101449	0	3
N0.HOG0018272	18	1	18	9	3	49	0.36	0.0204081632653061	0.295081967213115	0.166666666666667	0.0666666666666667	1
N0.HOG0018273	3	1	30	5	1	40	0.0441176470588235	0.0208333333333333	0.422535211267606	0.0694444444444444	0.0188679245283019	3
N0.HOG0018274	4	1	24	12	3	44	0.051948051948052	0.0181818181818182	0.387096774193548	0.155844155844156	0.0638297872340425	3
N0.HOG0018275	7	2	19	14	2	44	0.11864406779661	0.04	0.253333333333333	0.225806451612903	0.0363636363636364	2
N0.HOG0018277	7	0	16	22	1	46	0.134615384615385	0	0.231884057971014	0.293333333333333	0.0212765957446809	2
N0.HOG0018278	2	4	21	15	2	44	0.04	0.0784313725490196	0.28	0.326086956521739	0.0408163265306122	2
N0.HOG0018279	15	1	18	8	1	43	0.192307692307692	0.02	0.204545454545455	0.181818181818182	0.0196078431372549	2
N0.HOG0018285	5	0	9	27	0	41	0.104166666666667	0	0.147540983606557	0.574468085106383	0	2
N0.HOG0018286	15	3	9	17	0	44	0.283018867924528	0.0576923076923077	0.195652173913043	0.309090909090909	0	2
N0.HOG0018287	19	1	8	16	0	44	0.256756756756757	0.02	0.145454545454545	0.210526315789474	0	1
N0.HOG0018288	4	1	27	12	4	48	0.0506329113924051	0.0192307692307692	0.627906976744186	0.235294117647059	0.08	3
N0.HOG0018289	26	1	6	12	2	47	0.530612244897959	0.02	0.125	0.235294117647059	0.0408163265306122	1
N0.HOG0018290	1	2	27	10	2	42	0.0192307692307692	0.0384615384615385	0.613636363636364	0.136986301369863	0.0408163265306122	3
N0.HOG0018291	4	5	29	3	1	42	0.0625	0.1	0.446153846153846	0.0476190476190476	0.0204081632653061	3
N0.HOG0018292	9	0	22	9	3	43	0.125	0	0.458333333333333	0.15	0.0576923076923077	2
N0.HOG0018293	5	3	17	18	2	45	0.072463768115942	0.0566037735849057	0.261538461538462	0.233766233766234	0.0434782608695652	2
N0.HOG0018294	2	1	40	0	3	46	0.0408163265306122	0.02	0.373831775700935	0	0.0576923076923077	3
N0.HOG0018295	8	0	17	15	3	43	0.156862745098039	0	0.160377358490566	0.3125	0.0612244897959184	2
N0.HOG0018296	14	0	23	4	1	42	0.23728813559322	0	0.410714285714286	0.0833333333333333	0.0204081632653061	3
N0.HOG0018297	8	1	9	18	3	39	0.112676056338028	0.0212765957446809	0.0927835051546392	0.26865671641791	0.0697674418604651	2
N0.HOG0018299	19	2	6	11	3	41	0.422222222222222	0.0384615384615385	0.101694915254237	0.159420289855072	0.0681818181818182	1
N0.HOG0018307	32	0	4	8	2	46	0.551724137931034	0	0.0714285714285714	0.181818181818182	0.0408163265306122	1
N0.HOG0018327	0	0	37	0	5	42	0	0	0.840909090909091	0	0.102040816326531	3
N0.HOG0018330	7	0	10	26	0	43	0.145833333333333	0	0.192307692307692	0.382352941176471	0	2
N0.HOG0018331	20	4	6	12	0	42	0.246913580246914	0.0701754385964912	0.136363636363636	0.292682926829268	0	2
N0.HOG0018332	4	1	22	16	1	44	0.0769230769230769	0.0196078431372549	0.271604938271605	0.296296296296296	0.0204081632653061	2
N0.HOG0018335	1	0	40	1	2	44	0.02	0	0.740740740740741	0.0149253731343284	0.0465116279069767	3
N0.HOG0018336	28	2	5	9	0	44	0.7	0.04	0.0632911392405063	0.183673469387755	0	1
N0.HOG0018338	4	0	22	16	3	45	0.0754716981132075	0	0.297297297297297	0.340425531914894	0.0555555555555556	2
N0.HOG0018339	8	1	22	10	4	45	0.153846153846154	0.0188679245283019	0.196428571428571	0.2	0.0769230769230769	2
N0.HOG0018340	30	2	3	10	0	45	0.4	0.0377358490566038	0.0517241379310345	0.161290322580645	0	1
N0.HOG0018341	5	3	26	9	0	43	0.0675675675675676	0.0535714285714286	0.40625	0.116883116883117	0	3
N0.HOG0018343	25	0	5	14	0	44	0.357142857142857	0	0.0704225352112676	0.208955223880597	0	1
N0.HOG0018344	0	1	23	16	1	41	0	0.0196078431372549	0.273809523809524	0.253968253968254	0.02	2
N0.HOG0018345	0	2	29	10	5	46	0	0.04	0.568627450980392	0.153846153846154	0.106382978723404	3
N0.HOG0018347	37	1	3	5	0	46	0.685185185185185	0.0217391304347826	0.0315789473684211	0.0684931506849315	0	1
N0.HOG0018350	25	0	8	11	0	44	0.378787878787879	0	0.125	0.22	0	1
N0.HOG0018352	31	2	9	5	1	48	0.455882352941176	0.037037037037037	0.160714285714286	0.0675675675675676	0.02	1
N0.HOG0018353	3	1	25	10	2	41	0.0625	0.0208333333333333	0.568181818181818	0.15625	0.04	3
N0.HOG0018358	0	0	38	1	4	43	0	0	0.883720930232558	0.0149253731343284	0.0784313725490196	3
N0.HOG0018359	15	0	24	6	0	45	0.227272727272727	0	0.444444444444444	0.115384615384615	0	3
N0.HOG0018361	0	2	36	0	6	44	0	0.0384615384615385	0.782608695652174	0	0.115384615384615	3
N0.HOG0018362	8	0	17	19	0	44	0.112676056338028	0	0.386363636363636	0.316666666666667	0	2
N0.HOG0018363	22	1	9	11	2	45	0.366666666666667	0.0217391304347826	0.104651162790698	0.22	0.0416666666666667	1
N0.HOG0018364	21	5	10	8	1	45	0.283783783783784	0.0961538461538462	0.15625	0.150943396226415	0.0196078431372549	1
N0.HOG0018365	0	0	35	3	3	41	0	0	0.492957746478873	0.046875	0.0625	3
N0.HOG0018367	7	1	13	23	2	46	0.155555555555556	0.0227272727272727	0.188405797101449	0.389830508474576	0.0434782608695652	2
N0.HOG0018370	15	2	9	17	1	44	0.263157894736842	0.037037037037037	0.087378640776699	0.265625	0.0217391304347826	1
N0.HOG0018371	12	1	17	11	3	44	0.164383561643836	0.0222222222222222	0.246376811594203	0.180327868852459	0.0612244897959184	2
N0.HOG0018372	24	3	5	11	0	43	0.369230769230769	0.0625	0.104166666666667	0.180327868852459	0	1
N0.HOG0018373	15	3	9	17	3	47	0.223880597014925	0.0588235294117647	0.152542372881356	0.283333333333333	0.0588235294117647	2
N0.HOG0018374	2	0	35	1	2	40	0.0307692307692308	0	0.53030303030303	0.0136986301369863	0.0377358490566038	3
N0.HOG0018375	5	4	26	10	1	46	0.0625	0.0833333333333333	0.356164383561644	0.172413793103448	0.0212765957446809	2
N0.HOG0018376	14	1	10	16	3	44	0.23728813559322	0.02	0.2	0.32	0.0652173913043478	2
N0.HOG0018377	6	2	26	9	1	44	0.1	0.0384615384615385	0.530612244897959	0.230769230769231	0.0208333333333333	3
N0.HOG0018378	4	0	19	18	1	42	0.0851063829787234	0	0.333333333333333	0.285714285714286	0.0217391304347826	2
N0.HOG0018379	8	1	8	28	1	46	0.163265306122449	0.0222222222222222	0.0645161290322581	0.518518518518518	0.0212765957446809	2
N0.HOG0018380	5	1	23	13	3	45	0.102040816326531	0.0175438596491228	0.48936170212766	0.2	0.0625	2
N0.HOG0018381	0	1	28	12	3	44	0	0.0212765957446809	0.363636363636364	0.193548387096774	0.0625	2
N0.HOG0018382	4	0	27	13	0	44	0.0563380281690141	0	0.54	0.26	0	3
N0.HOG0018383	21	1	10	11	1	44	0.381818181818182	0.0212765957446809	0.138888888888889	0.169230769230769	0.0208333333333333	1
N0.HOG0018384	10	2	12	21	3	48	0.175438596491228	0.0377358490566038	0.230769230769231	0.295774647887324	0.0612244897959184	2
N0.HOG0018386	19	1	12	12	2	46	0.256756756756757	0.0204081632653061	0.17910447761194	0.181818181818182	0.0392156862745098	2
N0.HOG0018388	0	2	32	3	5	42	0	0.0377358490566038	0.666666666666667	0.0789473684210526	0.104166666666667	3
N0.HOG0018389	5	5	25	4	1	40	0.113636363636364	0.0909090909090909	0.510204081632653	0.0597014925373134	0.0232558139534884	3
N0.HOG0018390	12	1	21	7	4	45	0.214285714285714	0.0188679245283019	0.304347826086957	0.0985915492957746	0.0754716981132075	2
N0.HOG0018391	29	0	2	10	0	41	0.386666666666667	0	0.0303030303030303	0.185185185185185	0	1
N0.HOG0018392	5	1	24	15	0	45	0.0735294117647059	0.0181818181818182	0.153846153846154	0.208333333333333	0	2
N0.HOG0018393	8	0	19	17	1	45	0.111111111111111	0	0.372549019607843	0.293103448275862	0.0222222222222222	2
N0.HOG0018394	1	0	19	21	0	41	0.0175438596491228	0	0.358490566037736	0.304347826086957	0	2
N0.HOG0018395	9	0	11	22	4	46	0.152542372881356	0	0.207547169811321	0.4	0.0909090909090909	2
N0.HOG0018396	9	2	7	23	2	43	0.1875	0.04	0.0542635658914729	0.418181818181818	0.0444444444444444	2
N0.HOG0018397	15	3	14	16	0	48	0.189873417721519	0.0576923076923077	0.153846153846154	0.238805970149254	0	2
N0.HOG0018398	15	1	17	10	1	44	0.294117647058824	0.02	0.223684210526316	0.144927536231884	0.0238095238095238	1
N0.HOG0018399	6	0	15	22	1	44	0.115384615384615	0	0.319148936170213	0.349206349206349	0.0196078431372549	2
N0.HOG0018400	28	2	8	5	1	44	0.466666666666667	0.0384615384615385	0.111111111111111	0.0666666666666667	0.0212765957446809	1
N0.HOG0018401	6	2	21	17	1	47	0.133333333333333	0.037037037037037	0.51219512195122	0.425	0.0196078431372549	2
N0.HOG0018402	16	0	10	15	2	43	0.253968253968254	0	0.175438596491228	0.326086956521739	0.0408163265306122	2
N0.HOG0018403	0	0	38	1	3	42	0	0	0.690909090909091	0.0196078431372549	0.0666666666666667	3
N0.HOG0018404	0	2	32	4	2	40	0	0.0392156862745098	0.376470588235294	0.0888888888888889	0.0416666666666667	3
N0.HOG0018407	11	0	16	17	1	45	0.261904761904762	0	0.421052631578947	0.303571428571429	0.0227272727272727	2
N0.HOG0018408	6	1	23	14	1	45	0.12	0.0196078431372549	0.534883720930233	0.189189189189189	0.0222222222222222	3
N0.HOG0018409	15	3	8	17	2	45	0.277777777777778	0.0625	0.195121951219512	0.261538461538462	0.0377358490566038	2
N0.HOG0018410	3	3	34	3	2	45	0.0461538461538462	0.0576923076923077	0.441558441558442	0.0422535211267606	0.0487804878048781	3
N0.HOG0018411	28	3	7	7	1	46	0.424242424242424	0.0681818181818182	0.134615384615385	0.175	0.0208333333333333	1
N0.HOG0018412	10	2	20	9	2	43	0.136986301369863	0.0425531914893617	0.357142857142857	0.18	0.04	2
N0.HOG0018413	1	0	36	3	3	43	0.0222222222222222	0	0.580645161290323	0.0394736842105263	0.0588235294117647	3
N0.HOG0018414	17	2	11	17	1	48	0.309090909090909	0.05	0.144736842105263	0.274193548387097	0.02	1
N0.HOG0018415	22	0	11	11	2	46	0.385964912280702	0	0.180327868852459	0.180327868852459	0.04	1
N0.HOG0018430	1	3	37	4	1	46	0.0204081632653061	0.0517241379310345	0.4625	0.0833333333333333	0.0192307692307692	3
N0.HOG0018446	1	0	35	4	3	43	0.0144927536231884	0	0.648148148148148	0.0869565217391304	0.0545454545454545	3
N0.HOG0018447	1	0	22	21	0	44	0.0192307692307692	0	0.289473684210526	0.466666666666667	0	2
N0.HOG0018448	10	2	17	12	1	42	0.147058823529412	0.0392156862745098	0.166666666666667	0.222222222222222	0.02	2
N0.HOG0018449	4	3	19	18	0	44	0.0727272727272727	0.06	0.215909090909091	0.4	0	2
N0.HOG0018450	3	1	23	16	1	44	0.0555555555555556	0.0185185185185185	0.353846153846154	0.363636363636364	0.0212765957446809	2
N0.HOG0018451	30	2	7	6	2	47	0.555555555555556	0.0377358490566038	0.145833333333333	0.101694915254237	0.0454545454545455	1
N0.HOG0018452	4	0	20	16	3	43	0.0588235294117647	0	0.454545454545455	0.253968253968254	0.0576923076923077	2
N0.HOG0018454	3	0	33	2	2	40	0.0566037735849057	0	0.589285714285714	0.0307692307692308	0.04	3
N0.HOG0018459	15	1	19	4	0	39	0.185185185185185	0.0196078431372549	0.404255319148936	0.0540540540540541	0	3
N0.HOG0018461	0	2	33	3	3	41	0	0.04	0.523809523809524	0.046875	0.06	3
N0.HOG0018462	28	1	7	10	0	46	0.571428571428571	0.02	0.152173913043478	0.138888888888889	0	1
N0.HOG0018463	7	1	16	18	2	44	0.0843373493975904	0.0188679245283019	0.32	0.382978723404255	0.0444444444444444	2
N0.HOG0018465	5	3	19	13	4	44	0.0746268656716418	0.0612244897959184	0.292307692307692	0.26	0.0784313725490196	2
N0.HOG0018466	9	1	18	10	1	39	0.169811320754717	0.0204081632653061	0.25	0.166666666666667	0.0217391304347826	2
N0.HOG0018468	25	1	10	10	1	47	0.5	0.0192307692307692	0.2	0.136986301369863	0.0217391304347826	1
N0.HOG0018470	6	1	19	14	2	42	0.115384615384615	0.0222222222222222	0.41304347826087	0.208955223880597	0.0416666666666667	2
N0.HOG0018471	3	3	17	16	3	42	0.0652173913043478	0.0666666666666667	0.153153153153153	0.219178082191781	0.06	2
N0.HOG0018472	19	2	11	11	2	45	0.431818181818182	0.0408163265306122	0.211538461538462	0.183333333333333	0.0384615384615385	1
N0.HOG0018473	30	1	1	10	0	42	0.638297872340426	0.0208333333333333	0.0119047619047619	0.153846153846154	0	1
N0.HOG0018475	7	1	14	23	0	45	0.127272727272727	0.0204081632653061	0.233333333333333	0.353846153846154	0	2
N0.HOG0018476	3	2	29	7	3	44	0.0434782608695652	0.0392156862745098	0.402777777777778	0.145833333333333	0.0666666666666667	3
N0.HOG0018477	0	1	31	8	3	43	0	0.0204081632653061	0.329787234042553	0.181818181818182	0.0566037735849057	2
N0.HOG0018478	2	0	30	9	3	44	0.0476190476190476	0	0.405405405405405	0.136363636363636	0.06	3
N0.HOG0018479	8	0	15	19	3	45	0.148148148148148	0	0.121951219512195	0.333333333333333	0.0612244897959184	2
N0.HOG0018480	25	3	5	12	1	46	0.462962962962963	0.06	0.0675675675675676	0.181818181818182	0.0227272727272727	1
N0.HOG0018481	7	1	30	4	4	46	0.12962962962963	0.0222222222222222	0.638297872340426	0.0869565217391304	0.0851063829787234	3
N0.HOG0018483	1	1	36	1	3	42	0.0227272727272727	0.0196078431372549	0.8	0.0227272727272727	0.06	3
N0.HOG0018484	0	4	36	2	3	45	0	0.0869565217391304	0.409090909090909	0.0487804878048781	0.0625	3
N0.HOG0018489	2	0	16	23	0	41	0.0263157894736842	0	0.313725490196078	0.479166666666667	0	2
N0.HOG0018490	11	1	16	17	3	48	0.171875	0.02	0.333333333333333	0.242857142857143	0.0652173913043478	2
N0.HOG0018491	1	3	33	8	0	45	0.0158730158730159	0.0535714285714286	0.578947368421053	0.119402985074627	0	3
N0.HOG0018492	15	2	11	15	1	44	0.238095238095238	0.0363636363636364	0.189655172413793	0.306122448979592	0.0208333333333333	2
N0.HOG0018493	13	0	18	12	3	46	0.203125	0	0.233766233766234	0.24	0.0555555555555556	2
N0.HOG0018494	17	0	12	10	3	42	0.283333333333333	0	0.19672131147541	0.2	0.0652173913043478	2
N0.HOG0018495	9	3	13	21	0	46	0.1875	0.0576923076923077	0.209677419354839	0.313432835820896	0	2
N0.HOG0018497	36	0	7	3	1	47	0.620689655172414	0	0.0760869565217391	0.0410958904109589	0.0185185185185185	1
N0.HOG0018499	18	0	18	6	1	43	0.243243243243243	0	0.36734693877551	0.133333333333333	0.0217391304347826	1
N0.HOG0018500	12	1	10	18	1	42	0.260869565217391	0.0227272727272727	0.144927536231884	0.285714285714286	0.0217391304347826	2
N0.HOG0018501	3	2	30	4	4	43	0.0555555555555556	0.0434782608695652	0.454545454545455	0.0784313725490196	0.08	3
N0.HOG0018503	13	1	21	8	1	44	0.171052631578947	0.0227272727272727	0.333333333333333	0.117647058823529	0.0208333333333333	2
N0.HOG0018507	9	1	13	22	1	46	0.140625	0.02	0.245283018867925	0.55	0.0192307692307692	2
N0.HOG0018509	7	3	29	4	3	46	0.148936170212766	0.0625	0.568627450980392	0.0754716981132075	0.0638297872340425	3
N0.HOG0018510	10	2	13	15	3	43	0.169491525423729	0.0392156862745098	0.156626506024096	0.220588235294118	0.0612244897959184	2
N0.HOG0018511	3	1	20	19	2	45	0.0517241379310345	0.0212765957446809	0.246913580246914	0.41304347826087	0.0416666666666667	2
N0.HOG0018513	7	1	24	9	3	44	0.114754098360656	0.02	0.242424242424242	0.138461538461538	0.0612244897959184	2
N0.HOG0018514	0	0	30	7	5	42	0	0	0.365853658536585	0.111111111111111	0.1	3
N0.HOG0018515	10	2	9	19	2	42	0.185185185185185	0.0384615384615385	0.152542372881356	0.271428571428571	0.0408163265306122	2
N0.HOG0018516	8	2	29	3	4	46	0.148148148148148	0.0363636363636364	0.604166666666667	0.0410958904109589	0.0851063829787234	3
N0.HOG0018518	18	0	7	16	2	43	0.24	0	0.142857142857143	0.271186440677966	0.0384615384615385	2
N0.HOG0018519	3	0	21	18	1	43	0.036144578313253	0	0.388888888888889	0.321428571428571	0.0204081632653061	2
N0.HOG0018520	3	0	24	16	1	44	0.0483870967741935	0	0.375	0.347826086956522	0.0217391304347826	2
