,tau,Feature
AT1G55207,0.745046016988404,AT1G55207
AT1G55210,0.147803425390376,AT1G55210
AT1G55220,0.932637920198176,AT1G55220
AT1G55230,0.908380416015763,AT1G55230
AT1G55240,0.917132735634916,AT1G55240
AT1G55250,0.135130461173865,AT1G55250
AT1G55260,0.38622009409573,AT1G55260
AT1G55265,0.315276686547211,AT1G55265
AT1G55270,0.10815639291406,AT1G55270
AT1G55280,0.320342159389751,AT1G55280
AT1G55290,0.75735129015389,AT1G55290
AT1G55300,0.232449574268835,AT1G55300
AT1G55310,0.2671741392424,AT1G55310
AT1G55320,0.381146500679421,AT1G55320
AT1G55325,0.112074399554862,AT1G55325
AT1G55330,0.657431905527998,AT1G55330
AT1G55335,NA,AT1G55335
AT1G55340,0.129162977502364,AT1G55340
AT1G55350,0.0977373255670507,AT1G55350
AT1G55360,0.175480837879754,AT1G55360
AT1G55365,0.879845374780107,AT1G55365
AT1G55370,0.289524900124505,AT1G55370
AT1G55380,0.567174869407827,AT1G55380
AT1G55390,0.879918561581577,AT1G55390
AT1G55420,0.755091816525562,AT1G55420
AT1G55430,0.897319996821803,AT1G55430
AT1G55440,0.854804944298097,AT1G55440
AT1G55450,0.345598691751023,AT1G55450
AT1G55460,0.172008410504504,AT1G55460
AT1G55475,0.155605431782798,AT1G55475
AT1G55480,0.267751490088805,AT1G55480
AT1G55490,0.174473426392558,AT1G55490
AT1G55500,0.197790805203119,AT1G55500
AT1G55510,0.333702604278468,AT1G55510
AT1G55520,0.245257547934132,AT1G55520
AT1G55530,0.294951628563823,AT1G55530
AT1G55535,0.345972212962153,AT1G55535
AT1G55540,0.0973374624216976,AT1G55540
AT1G55546,0.837713474889327,AT1G55546
AT1G55550,0.274931253298623,AT1G55550
AT1G55560,0.728703713497808,AT1G55560
AT1G55570,0.766911558560154,AT1G55570
AT1G55580,0.640059364662189,AT1G55580
AT1G55590,0.210923122282794,AT1G55590
AT1G55600,0.801939761459038,AT1G55600
AT1G55610,0.33500572464715,AT1G55610
AT1G55620,0.139025710804548,AT1G55620
AT1G55630,0.192000190638828,AT1G55630
AT1G55640,0.917427077461284,AT1G55640
AT1G55650,0.814303450769727,AT1G55650
AT1G55660,0.763514652474569,AT1G55660
AT1G55670,0.23431654886358,AT1G55670
AT1G55673,NA,AT1G55673
AT1G55675,0.2720805758649,AT1G55675
AT1G55680,0.201843476115946,AT1G55680
AT1G55690,0.131779178394299,AT1G55690
AT1G55700,0.865877119542124,AT1G55700
AT1G55710,0.944052456242366,AT1G55710
AT1G55720,0.826998662906442,AT1G55720
AT1G55730,0.246819563456031,AT1G55730
AT1G55740,0.407586485666217,AT1G55740
AT1G55750,0.0927836172765761,AT1G55750
AT1G55755,0.844057968855941,AT1G55755
AT1G55760,0.350094367419242,AT1G55760
AT1G55770,0.685328432298418,AT1G55770
AT1G55775,0.87950987555999,AT1G55775
AT1G55790,0.804824168786072,AT1G55790
AT1G55800,0.629637349336975,AT1G55800
AT1G55803,0.685931334458828,AT1G55803
AT1G55805,0.277061371355872,AT1G55805
AT1G55810,0.383788705021325,AT1G55810
AT1G55820,0.301242873506988,AT1G55820
AT1G55830,0.118681694887135,AT1G55830
AT1G55840,0.140921250693461,AT1G55840
AT1G55850,0.294873526165596,AT1G55850
AT1G55860,0.0998623527094412,AT1G55860
AT1G55865,0.309818571033581,AT1G55865
AT1G55870,0.210742081877614,AT1G55870
AT1G55880,0.132220077170178,AT1G55880
AT1G55890,0.156509873506736,AT1G55890
AT1G55900,0.189020009602406,AT1G55900
AT1G55910,0.316352527585416,AT1G55910
AT1G55915,0.355531459456502,AT1G55915
AT1G55917,0.904024972047452,AT1G55917
AT1G55920,0.375333103883076,AT1G55920
AT1G55928,0.911644609753162,AT1G55928
AT1G55930,0.191997137008993,AT1G55930
AT1G55940,0.850202663009038,AT1G55940
AT1G55945,NA,AT1G55945
AT1G55947,0.355545726663451,AT1G55947
AT1G55950,0.748494729491608,AT1G55950
AT1G55960,0.342730900058776,AT1G55960
AT1G55970,0.124146433802563,AT1G55970
AT1G55980,0.645660153384496,AT1G55980
AT1G55990,0.732563401159047,AT1G55990
AT1G56000,0.243064240990704,AT1G56000
AT1G56010,0.411489933254168,AT1G56010
AT1G56020,0.340166328049495,AT1G56020
AT1G56030,0.94434248727262,AT1G56030
AT1G56040,0.821300891824556,AT1G56040
AT1G56045,0.240371922369088,AT1G56045
AT1G56050,0.22462641123593,AT1G56050
AT1G56060,0.509590713724447,AT1G56060
AT1G56070,0.0685687952986253,AT1G56070
AT1G56080,0.353338138239671,AT1G56080
AT1G56085,0.838113653583471,AT1G56085
AT1G56090,0.294764745954812,AT1G56090
AT1G56100,0.960338630843412,AT1G56100
AT1G56105,0.878888240756315,AT1G56105
AT1G56110,0.179416612608861,AT1G56110
AT1G56120,0.45671034079266,AT1G56120
AT1G56130,0.194526002341983,AT1G56130
AT1G56140,0.21299409539783,AT1G56140
AT1G56145,0.176010875650906,AT1G56145
AT1G56150,0.41178847597362,AT1G56150
AT1G56160,0.725938889799105,AT1G56160
AT1G56180,0.278435024982844,AT1G56180
AT1G56170,NA,AT1G56170
AT1G56190,0.203933489724091,AT1G56190
AT1G56200,0.247983254145098,AT1G56200
AT1G56210,0.261050334299107,AT1G56210
AT1G56220,0.165954366368825,AT1G56220
AT1G56225,0.921886780581803,AT1G56225
AT1G56230,0.231314590346645,AT1G56230
AT1G56233,0.904398651975317,AT1G56233
AT1G56240,0.657016569555527,AT1G56240
AT1G56250,0.762274075365626,AT1G56250
AT1G56260,0.322113743039721,AT1G56260
AT1G56270,0.819616932578003,AT1G56270
AT1G56280,0.163717582154351,AT1G56280
AT1G56290,0.149178654139268,AT1G56290
AT1G56300,0.214450800932929,AT1G56300
AT1G56310,0.107237947631421,AT1G56310
AT1G56320,0.552952878743676,AT1G56320
AT1G56330,0.165882336033444,AT1G56330
AT1G56340,0.148527739202609,AT1G56340
AT1G56345,0.159575419243049,AT1G56345
AT1G56350,0.122391039760634,AT1G56350
AT1G56360,0.874461887785204,AT1G56360
AT1G56380,0.942666239956858,AT1G56380
AT1G56385,0.85566030512125,AT1G56385
AT1G56400,0.829729334179585,AT1G56400
AT1G56410,0.768439509222289,AT1G56410
AT1G56415,0.796095314886433,AT1G56415
AT1G56418,0.859025511037146,AT1G56418
AT1G56420,0.124872383308392,AT1G56420
AT1G56423,0.141200138545366,AT1G56423
AT1G56430,0.616347329354297,AT1G56430
AT1G56440,0.332634667106977,AT1G56440
AT1G56450,0.137568001755139,AT1G56450
AT1G56460,0.20809290799411,AT1G56460
AT1G56500,0.222402735300762,AT1G56500
AT1G56510,0.395951966377413,AT1G56510
AT1G56520,0.336092708860853,AT1G56520
AT1G56530,0.893961280114837,AT1G56530
AT1G56540,0.410227332023844,AT1G56540
AT1G56550,0.752181050227723,AT1G56550
AT1G56553,0.809847511123136,AT1G56553
AT1G56555,0.515494291668703,AT1G56555
AT1G56560,0.20309063314322,AT1G56560
AT1G56570,0.196842171093715,AT1G56570
AT1G56580,NA,AT1G56580
AT1G56590,0.190201445171944,AT1G56590
AT1G56600,0.635374741917329,AT1G56600
AT1G56610,0.181571622607605,AT1G56610
AT1G56620,0.797233107632456,AT1G56620
AT1G56630,0.913080383701649,AT1G56630
AT1G56650,0.569658887454503,AT1G56650
AT1G56660,0.314358318276431,AT1G56660
AT1G56670,0.35210338455946,AT1G56670
AT1G56680,0.723612334212606,AT1G56680
AT1G56690,0.243028369604311,AT1G56690
AT1G56700,0.150871424899252,AT1G56700
AT1G56710,0.564601127812584,AT1G56710
AT1G56720,0.255871386411064,AT1G56720
AT1G57540,0.172491535501275,AT1G57540
AT1G57550,0.922942420577425,AT1G57550
AT1G57560,0.472229181947805,AT1G57560
AT1G57565,0.873586404109671,AT1G57565
AT1G57570,0.809531964659168,AT1G57570
AT1G57580,0.906625561884337,AT1G57580
AT1G57590,0.519786267960021,AT1G57590
AT1G57600,0.121807851597755,AT1G57600
AT1G57610,0.223636249484381,AT1G57610
AT1G57613,0.964335716123276,AT1G57613
AT1G57620,0.163521445972423,AT1G57620
AT1G57630,0.75922469537361,AT1G57630
AT1G57650,0.829354009802804,AT1G57650
AT1G57660,0.231603254865724,AT1G57660
AT1G57670,0.714703961992751,AT1G57670
AT1G57680,0.294483828762984,AT1G57680
AT1G57690,0.928712357686574,AT1G57690
AT1G57700,0.178690680900026,AT1G57700
AT1G57720,0.10219982033479,AT1G57720
AT1G57730,0.849305177500913,AT1G57730
AT1G57750,0.599576057463929,AT1G57750
AT1G57760,0.848025329616083,AT1G57760
AT1G57765,0.172575283016092,AT1G57765
AT1G57770,0.29040445625207,AT1G57770
AT1G57775,0.875879593709911,AT1G57775
AT1G57777,0.850551046734664,AT1G57777
AT1G57780,0.813722260969109,AT1G57780
AT1G57790,0.230293615288893,AT1G57790
AT1G57800,0.683916724989337,AT1G57800
AT1G57820,0.257191717517868,AT1G57820
AT1G57830,0.942330078029136,AT1G57830
AT1G57850,0.762778818449652,AT1G57850
AT1G57860,0.226753094663839,AT1G57860
AT1G57870,0.0953436526714426,AT1G57870
AT1G57906,0.653903357591629,AT1G57906
AT1G57943,0.717936017427778,AT1G57943
AT1G57980,0.375774476432321,AT1G57980
AT1G57990,0.362073251383942,AT1G57990
AT1G58007,0.671841577424039,AT1G58007
AT1G58025,0.104638303418572,AT1G58025
AT1G58030,0.328658755011234,AT1G58030
AT1G58037,0.911358331198303,AT1G58037
AT1G58050,0.806016021210386,AT1G58050
AT1G58055,0.825565535135403,AT1G58055
AT1G58060,0.100671345836264,AT1G58060
AT1G58070,0.305516003527651,AT1G58070
AT1G58080,0.160071605798657,AT1G58080
AT1G58090,0.899891329782464,AT1G58090
AT1G58100,0.142375954013136,AT1G58100
AT1G58110,0.131302965537822,AT1G58110
AT1G58120,0.749609884144611,AT1G58120
AT1G58150,0.391978199691837,AT1G58150
AT1G58160,0.412574487016896,AT1G58160
AT1G58170,0.427875402452439,AT1G58170
AT1G58180,0.364157625945386,AT1G58180
AT1G58190,0.676367633834688,AT1G58190
AT1G58200,0.23556084938236,AT1G58200
AT1G58210,0.115271700712883,AT1G58210
AT1G58215,0.758201740557396,AT1G58215
AT1G58220,0.178380743307584,AT1G58220
AT1G58223,NA,AT1G58223
AT1G58225,0.696513167951495,AT1G58225
AT1G58230,0.08499075593283,AT1G58230
AT1G58235,0.28182202117996,AT1G58235
AT1G58242,0.912698788176059,AT1G58242
AT1G58245,0.934113295694622,AT1G58245
AT1G58248,0.956060147064989,AT1G58248
AT1G58250,0.0694383108453389,AT1G58250
AT1G58260,0.937228791945371,AT1G58260
AT1G58265,0.940209725687176,AT1G58265
AT1G58270,0.474545998234923,AT1G58270
AT1G58280,0.331983230391104,AT1G58280
AT1G58290,0.241559646666168,AT1G58290
AT1G58300,0.700137180717024,AT1G58300
AT1G58310,0.857062211538189,AT1G58310
AT1G58320,0.947859643718907,AT1G58320
AT1G58330,0.907592070606826,AT1G58330
AT1G58340,0.53210850317586,AT1G58340
AT1G58350,0.168358424650924,AT1G58350
AT1G58360,0.264672522362074,AT1G58360
AT1G58370,0.331119893828154,AT1G58370
AT1G58380,0.186049630464868,AT1G58380
AT1G58390,0.749327412743662,AT1G58390
AT1G58400,0.622628797812388,AT1G58400
AT1G58410,0.552342742993411,AT1G58410
AT1G58420,0.437192379097897,AT1G58420
AT1G58430,0.685070320392939,AT1G58430
AT1G58440,0.169123913864247,AT1G58440
AT1G58450,0.96308810932846,AT1G58450
AT1G58460,0.647891616826655,AT1G58460
AT1G58470,0.318877518677021,AT1G58470
AT1G58525,0.927422234685077,AT1G58525
AT1G58520,0.356204239305322,AT1G58520
AT1G58602,0.306437006739411,AT1G58602
AT1G58643,NA,AT1G58643
AT1G58684,0.967785892842086,AT1G58684
AT1G58725,NA,AT1G58725
AT1G58766,NA,AT1G58766
AT1G58807,0.98982045629842,AT1G58807
AT1G58848,0.306993632271363,AT1G58848
AT1G58936,NA,AT1G58936
AT1G58983,NA,AT1G58983
AT1G59030,NA,AT1G59030
AT1G59077,NA,AT1G59077
AT1G59124,0.964069670179181,AT1G59124
AT1G59171,0.9346366464226,AT1G59171
AT1G59218,0.86135733668009,AT1G59218
AT1G59312,NA,AT1G59312
AT1G59359,0.969027637176621,AT1G59359
AT1G59406,NA,AT1G59406
AT1G59453,0.970565511191933,AT1G59453
AT1G59460,0.94332121813566,AT1G59460
AT1G59470,0.891332856172897,AT1G59470
AT1G59500,0.770480151683998,AT1G59500
AT1G59510,0.310017649311464,AT1G59510
AT1G59520,0.171884748117387,AT1G59520
AT1G59530,0.856538363409846,AT1G59530
AT1G59540,0.270722824298549,AT1G59540
AT1G59550,0.957088873916235,AT1G59550
AT1G59560,0.129034303153616,AT1G59560
AT1G59580,0.148549707087884,AT1G59580
AT1G59590,0.392883500683045,AT1G59590
AT1G59600,0.134471776333795,AT1G59600
AT1G59610,0.135628473515294,AT1G59610
AT1G59620,0.233758879695455,AT1G59620
AT1G59630,0.828492876525104,AT1G59630
AT1G59640,0.452452371277005,AT1G59640
AT1G59650,0.215910204571147,AT1G59650
AT1G59660,0.224307854196996,AT1G59660
AT1G59670,0.728868527902563,AT1G59670
AT1G59675,0.959569653082894,AT1G59675
AT1G59680,0.967662508185454,AT1G59680
AT1G59690,0.968264046234512,AT1G59690
AT1G59700,0.252309477007869,AT1G59700
AT1G59710,0.181818545721754,AT1G59710
AT1G59720,0.177290312449364,AT1G59720
AT1G59722,0.940712892256014,AT1G59722
AT1G59723,0.919205854575412,AT1G59723
AT1G59724,0.864242219462539,AT1G59724
AT1G59725,0.799678989187304,AT1G59725
AT1G59730,0.648566055691441,AT1G59730
AT1G59740,0.402549158275324,AT1G59740
AT1G59750,0.142233279965654,AT1G59750
AT1G59760,0.101544588182622,AT1G59760
AT1G59780,0.831624495432519,AT1G59780
AT1G59790,0.873330123276182,AT1G59790
AT1G59800,0.83542409468728,AT1G59800
AT1G59810,0.788487045937393,AT1G59810
AT1G59820,0.262978288016845,AT1G59820
AT1G59830,0.104252014259287,AT1G59830
AT1G59833,0.913460344264092,AT1G59833
AT1G59835,0.860121868537638,AT1G59835
AT1G59840,0.213439990234618,AT1G59840
AT1G59850,0.387490682358016,AT1G59850
AT1G59860,0.621583173363265,AT1G59860
AT1G59865,0.766643414220479,AT1G59865
AT1G59870,0.303492824136882,AT1G59870
AT1G59885,0.946034576943246,AT1G59885
AT1G59890,0.240096060573371,AT1G59890
AT1G59900,0.127545304431317,AT1G59900
AT1G59910,0.20328034058566,AT1G59910
AT1G59920,0.77911320507639,AT1G59920
AT1G59930,0.772140850019187,AT1G59930
AT1G59940,0.769903636862451,AT1G59940
AT1G59950,0.88792100183019,AT1G59950
AT1G59960,0.338543277832734,AT1G59960
AT1G59970,0.37964830272214,AT1G59970
AT1G59980,0.304254411018051,AT1G59980
AT1G59990,0.19240943387452,AT1G59990
AT1G60000,0.179764917699211,AT1G60000
AT1G60010,0.189670992820396,AT1G60010
AT1G60030,0.4975381220253,AT1G60030
AT1G60040,0.904812618031655,AT1G60040
AT1G60050,0.936335638217973,AT1G60050
AT1G60060,0.323220528343116,AT1G60060
AT1G60070,0.122196111079685,AT1G60070
AT1G60080,0.22890591685496,AT1G60080
AT1G60090,0.925655354928609,AT1G60090
AT1G60095,0.90928906609546,AT1G60095
AT1G60110,0.808689644645811,AT1G60110
AT1G60130,0.875709581577151,AT1G60130
AT1G60140,0.203640700557327,AT1G60140
AT1G60160,0.227225614260471,AT1G60160
AT1G60170,0.123985865155657,AT1G60170
AT1G60190,0.449465499329957,AT1G60190
AT1G60200,0.10094123330391,AT1G60200
AT1G60220,0.0514536967354495,AT1G60220
AT1G60230,0.171225343538377,AT1G60230
AT1G60240,0.864572923274686,AT1G60240
AT1G60250,0.935381399330832,AT1G60250
AT1G60260,0.291564318196905,AT1G60260
AT1G60270,0.603542456736182,AT1G60270
AT1G60280,0.891312793773647,AT1G60280
AT1G60300,0.949872580904771,AT1G60300
AT1G60320,0.94177653737178,AT1G60320
AT1G60340,0.922580469742998,AT1G60340
AT1G60350,0.870813002526812,AT1G60350
AT1G60360,0.449109503454699,AT1G60360
AT1G60370,0.927770671423924,AT1G60370
AT1G60380,0.788477514141588,AT1G60380
AT1G60390,0.339592492836402,AT1G60390
AT1G60400,0.881197928020962,AT1G60400
AT1G60410,0.836423329649104,AT1G60410
AT1G60420,0.200553281420198,AT1G60420
AT1G60430,0.226883334821472,AT1G60430
AT1G60440,0.154035902102689,AT1G60440
AT1G60450,0.934363587816207,AT1G60450
AT1G60460,0.320381956268532,AT1G60460
AT1G60470,0.880193985124596,AT1G60470
AT1G60490,0.143391153655465,AT1G60490
AT1G60500,0.788454712169333,AT1G60500
AT1G60530,0.122727476319181,AT1G60530
AT1G60550,0.237339719200853,AT1G60550
AT1G60560,0.0977156950368237,AT1G60560
AT1G60570,0.85540738336648,AT1G60570
AT1G60590,0.465701964083176,AT1G60590
AT1G60600,0.239316595664825,AT1G60600
AT1G60610,0.371435301390794,AT1G60610
AT1G60620,0.274349294342952,AT1G60620
AT1G60625,0.941563246748688,AT1G60625
AT1G60630,0.293994207960227,AT1G60630
AT1G60640,0.236462622685699,AT1G60640
AT1G60650,0.227364644192301,AT1G60650
AT1G60660,0.218486046680917,AT1G60660
AT1G60670,0.111994189676491,AT1G60670
AT1G60680,0.603676271742219,AT1G60680
AT1G60690,0.211506449028478,AT1G60690
AT1G60700,0.144102479739787,AT1G60700
AT1G60710,0.139248269862311,AT1G60710
AT1G60720,0.857432150070391,AT1G60720
AT1G60730,0.421620856608507,AT1G60730
AT1G60740,0.759154675906286,AT1G60740
AT1G60750,0.874098192802339,AT1G60750
AT1G60760,0.877160079392246,AT1G60760
AT1G60770,0.160993742077929,AT1G60770
AT1G60780,0.173410728831446,AT1G60780
AT1G60783,0.853371337926772,AT1G60783
AT1G60787,0.903452933574301,AT1G60787
AT1G60790,0.18356590173885,AT1G60790
AT1G60800,0.128481501814473,AT1G60800
AT1G60810,0.211009832452828,AT1G60810
AT1G60815,0.93633788945032,AT1G60815
AT1G60830,0.901201225717029,AT1G60830
AT1G60850,0.243645470539004,AT1G60850
AT1G60860,0.162759952554447,AT1G60860
AT1G60870,0.149055760276914,AT1G60870
AT1G60880,0.892108406234373,AT1G60880
AT1G60890,0.275545283868326,AT1G60890
AT1G60900,0.0807387885020387,AT1G60900
AT1G60913,0.930104441150057,AT1G60913
AT1G60920,0.867893834707448,AT1G60920
AT1G60930,0.11316984557934,AT1G60930
AT1G60940,0.228678787511047,AT1G60940
AT1G60950,0.202098642936541,AT1G60950
AT1G60960,0.257097430717311,AT1G60960
AT1G60970,0.697620826232094,AT1G60970
AT1G60980,0.895683225889631,AT1G60980
AT1G60983,0.907599990107227,AT1G60983
AT1G60985,0.804265938099846,AT1G60985
AT1G60986,0.855940640345726,AT1G60986
AT1G60987,0.847987104865983,AT1G60987
AT1G60990,0.172596042552706,AT1G60990
AT1G60989,0.314369872356753,AT1G60989
AT1G60995,0.116119468478146,AT1G60995
AT1G61000,0.161988556041942,AT1G61000
AT1G61010,0.117194251542004,AT1G61010
AT1G61030,0.139323153951705,AT1G61030
AT1G61040,0.136611661194244,AT1G61040
AT1G61050,0.866625880472763,AT1G61050
AT1G61060,0.8430717615074,AT1G61060
AT1G61065,0.234288557715882,AT1G61065
AT1G61070,0.868910909351023,AT1G61070
AT1G61080,0.753490208478243,AT1G61080
AT1G61090,0.861758217400991,AT1G61090
AT1G61093,0.808810032312848,AT1G61093
AT1G61095,0.854139158518259,AT1G61095
AT1G61097,0.847822073219505,AT1G61097
AT1G61100,0.155126199931435,AT1G61100
AT1G61105,0.935108847143949,AT1G61105
AT1G61110,0.833540905856489,AT1G61110
AT1G61120,0.749093669568887,AT1G61120
AT1G61130,0.833329038485956,AT1G61130
AT1G61140,0.241226086222014,AT1G61140
AT1G61150,0.0746034364111326,AT1G61150
AT1G61160,0.996647689571021,AT1G61160
AT1G61165,0.762614111881719,AT1G61165
AT1G61170,0.357917530837821,AT1G61170
AT1G61180,0.124474540578766,AT1G61180
AT1G61190,0.296385202818892,AT1G61190
AT1G61200,0.912738883405167,AT1G61200
AT1G61210,0.227400675811999,AT1G61210
AT1G61215,0.485339972526375,AT1G61215
AT1G61230,0.730225480110954,AT1G61230
AT1G61240,0.135650369924395,AT1G61240
AT1G61250,0.150166932761955,AT1G61250
AT1G61255,0.607539279989646,AT1G61255
AT1G61260,0.295903496171444,AT1G61260
AT1G61270,0.871384934799402,AT1G61270
AT1G61280,0.357510072211696,AT1G61280
AT1G61290,0.781783403286805,AT1G61290
AT1G61300,0.375908372767293,AT1G61300
AT1G61310,0.143510922958123,AT1G61310
AT1G61320,0.841876573782053,AT1G61320
AT1G61330,0.86257384749376,AT1G61330
AT1G61340,0.371124873445562,AT1G61340
AT1G61350,0.199591227120683,AT1G61350
AT1G61360,0.280487549989413,AT1G61360
AT1G61370,0.247843086997879,AT1G61370
AT1G61380,0.315340900525323,AT1G61380
AT1G61390,0.415517500719373,AT1G61390
AT1G61400,0.306370916072165,AT1G61400
AT1G61410,0.39322435417546,AT1G61410
AT1G61415,0.575537609057676,AT1G61415
AT1G61420,0.433337381921652,AT1G61420
AT1G61430,0.227059694905775,AT1G61430
AT1G61440,0.478242906736439,AT1G61440
AT1G61450,0.45423445630946,AT1G61450
AT1G61460,0.402862505499238,AT1G61460
AT1G61470,0.336467975942729,AT1G61470
AT1G61475,0.944380466297028,AT1G61475
AT1G61480,0.745286667359849,AT1G61480
AT1G61490,0.191481548672715,AT1G61490
AT1G61500,0.181297294853201,AT1G61500
AT1G61520,0.229570155469689,AT1G61520
AT1G61540,0.868281442975751,AT1G61540
AT1G61550,0.655966002520636,AT1G61550
AT1G61560,0.705574992345452,AT1G61560
AT1G61562,0.954057299763152,AT1G61562
AT1G61563,0.748197251844237,AT1G61563
AT1G61565,NA,AT1G61565
AT1G61566,0.780743689338573,AT1G61566
AT1G61570,0.266825595873532,AT1G61570
AT1G61575,0.693341889850897,AT1G61575
AT1G61580,0.175490468355255,AT1G61580
AT1G61590,0.817343896332181,AT1G61590
AT1G61600,0.27071798240749,AT1G61600
AT1G61610,0.621398692857673,AT1G61610
AT1G61620,0.299700958418158,AT1G61620
AT1G61630,0.826747902717055,AT1G61630
AT1G61640,0.179410662789257,AT1G61640
AT1G61660,0.275223322472697,AT1G61660
AT1G61667,0.384146608386281,AT1G61667
AT1G61670,0.115828621839115,AT1G61670
AT1G61680,0.678415473294754,AT1G61680
AT1G61688,0.878947111765456,AT1G61688
AT1G61690,0.188199043885575,AT1G61690
AT1G61700,0.804222658101321,AT1G61700
AT1G61710,0.520363514331281,AT1G61710
AT1G61720,0.717748870624131,AT1G61720
AT1G61730,0.128154448018496,AT1G61730
AT1G61740,0.242502483517359,AT1G61740
AT1G61750,0.828716718167815,AT1G61750
AT1G61760,0.462635403767416,AT1G61760
AT1G61770,0.321708304615543,AT1G61770
AT1G61780,0.1509765222026,AT1G61780
AT1G61790,0.132973796739138,AT1G61790
AT1G61795,0.486646333970263,AT1G61795
AT1G61800,0.471559535292968,AT1G61800
AT1G61810,0.654274327377459,AT1G61810
AT1G61820,0.491291984792853,AT1G61820
AT1G61840,0.85013795757862,AT1G61840
AT1G61850,0.264500750117448,AT1G61850
AT1G61860,0.664766996704871,AT1G61860
AT1G61870,0.185142257295407,AT1G61870
AT1G61890,0.265703044707677,AT1G61890
AT1G61900,0.132021211975393,AT1G61900
AT1G61920,0.704323395461651,AT1G61920
AT1G61930,0.347674752715297,AT1G61930
AT1G61940,0.89786491252672,AT1G61940
AT1G61950,0.912995740252779,AT1G61950
AT1G61960,0.153946476966616,AT1G61960
AT1G61970,0.122226199156532,AT1G61970
AT1G61980,0.221246982224967,AT1G61980
AT1G61990,0.169952334422814,AT1G61990
AT1G62000,0.820515580303834,AT1G62000
AT1G62010,0.206922493823215,AT1G62010
AT1G62020,0.145076050548752,AT1G62020
AT1G62030,0.274529700093099,AT1G62030
AT1G62040,0.209390434786676,AT1G62040
AT1G62045,0.258808612870418,AT1G62045
AT1G62050,0.18213640547495,AT1G62050
AT1G62060,0.843271011975087,AT1G62060
AT1G62070,0.899501386810438,AT1G62070
AT1G62080,0.86454273087856,AT1G62080
AT1G62085,0.194266260117925,AT1G62085
